,text,sarcasm_label
2052,!!! RT @JeremyClarkson: Of all the places to get stuck in a traffic jam http://t.co/N2AX0wjH1k,1
2053,Oh yess Dean Smith is ref  on the plus side we have thompson #improved,1
2054,Dark grass does  rustle. www.MonsterMMORPG. com #brakiest by #MonsterMMORPG #mt121 http://t.co/Zca7uXxhRH,0
2055,What I did for my food at the Spanish party!  http://t.co/Pl1u0qyyyI,0
2056,"@Eskom_SA street lights on during the day in Clayville, Olifantsfontein. This should not be happening with #loadshedding problems. -on",0
2057,"@tweetkumud we are here to fight endlessly and change the system, atleast I am not going anywhere irrespective of result #AK4Delhi",0
2058,Next day makeup just looks so hawt :kiss_mark: ,1
2059,The good thing about college is that you're not asked to do evens or odds or even the back page of your worksheet. ,1
2060,A great day is one in which it's pouring rain and you walk out of your apartment without your car or apartment keys. ,1
2061,"@leannrimes yep, the family of #EricGarner is feeling really joyful right now...  #BlackLivesMatter #ShutItDown",1
2062,"they don't sing live, but they sure are hella good looking #smh",0
2063,Nosebleeds in the morning are my favorite ,1
2064,#late night #shopping #bullringbirmingham #sunglasses really? Lol :grinning_face_with_smiling_eyes: #sayyes she says xxx http://t.co/YsuyjqS8dr,0
2065,@UberStaub this is not real life. believe me.,0
2066,@NorpolFootball I hardly think @ntfc give a shite about the fans tbh,0
2067,Watch the wog head I will have after Christmas then #last #hair #cut #for #christmas,0
2068,Today should be fun ,1
2069,@myrakhan you won't get a source other than ISPR :| ,1
2070,@NordstromYYC Thanks. I'll have to check out another store in Calgary.,0
2071,"you is very much right my brother when I am done I still will not have a car, and when I am done praising Allah I to will still  (1/2)",0
2072,One day is day..lemme console myself with blunt,0
2073,@ZachSellsMagic I thought all people did for the holiday was to stream holiday cube all day?!?! ,1
2074,This 'legendary' anfield European cup atmosphere is great hey! ;-) ,1
2075,Did #lyntoncrosby invent #CameronMustGo ? Puerile attacks on @Ed_Miliband in RW press provoked #webackEd which led to #CameronMustGo ,1
2076,@SuchaFucknLadee @joeljen10 you do not afford the same treatment to PO's .Goes both ways.,0
2077,"On page 35 of 357 of Hogfather, by Terry Pratchett http://t.co/k1u72J9FgF",0
2078,@benmaller public hammering the Steelers all week. Juicy.,0
2079,i do occupy rent free space in his cranial cavity LOL @MrNickking13,0
2080,"@Fox5Wagner: In fight over overtime for Firefighters, DC viewed ruling from control board as permanent"" but appeals court says no."" #fb",0
2081,That was a great 3 hours of sleep ,1
2082,Anamorphosis:placing objects so that viewed from a certain angle they create an image. |By French artist Bernard Pras http://t.co/3EQo36OVUw,0
2083,@Sahelanth @QuerierNew @hudds1 because as long as she's a victim she'll have white knights trying to save that damsel in distress. ,1
2084,Are sororities upset that their sisters are making their organizations look bad or that the world sees how some of them act?#SororitySisters,0
2085,Mid speech @ Christmas Lacrosse Ball #flattering  @ Grand Cafe http://t.co/Uu7yeqDfV5,1
2086,Coin ! LeCoinCanard: Coin ! LeCoinCanard: Coin ! LeCoinCanard: Coin ! deanbcfc: WasAlRahman this is a question I ask myself everyday ...,1
2087,"A decent Christmas party for a change, and an added bonus of not missing the last train for a change!",0
2088,Love the fact I'm sick on my birthday ,1
2089,I'm knitting a scarf. Yes. Knitting. A scarf. Because manual dexterity and I like knitting. Problems?,0
2090,Well you just have to look... Don't you ?? #wrestling #SportsEntertainment  #wwe #raw or #smackdown #co... https://t.co/FTCvaJyULT,0
2091,@mediumvillain @deray blacks aren't elite enough to die in hospitals remember? That's only reserved for when police are in casualties...,0
2092,@SerJeyms: This year's class picture is so awesome. Really awesome!  :fisted_hand_sign:  hahahahaha :face_with_tears_of_joy:,1
2093,Am I surprised that my coworker is not going to show up today?  #Flurries,1
2094,https://t.co/q3Oaw29oGV I forked node!  Get ready for the future.  (Where's my interviews) ,0
2095,@DejanLovrenLFC6 your #ambition is #amazing.  #saintsfc enjoy exit from #ChampionsLeague,1
2096,maybe i should delete my facebook tab- cause then i'd probably get more stuff done and be less distracted,0
2097,Really don't wanna get ahead of myself but I can see the light at the end of the tunnel now #Rangers,0
2098,"Also the only verb that I forgot was ""to forget"" ",1
2099,"@DrunkVinodMehta If #BJP joins with PDP, then CM will be of PDP. Only way to have a #HINDU #CM is to take support of Abdullah family ",1
2100,@thismamatweets will tweet you when I've got it back up and running.,0
2101,Ay after 2 hours nareceive ko rin yung message haha thanks globe ,1
2102,@F1NTFC @FlamingGrillPub @ntfc @SaintsRugby What's the prices like?,0
2103,That #moment when you don't wanna tell that person you been fuckin someone else.. Cause they might go fuck some else LOL o.O' #truth ,1
2104,Sooooooo the #Bears will be looking for an offensive coordinator as well. This bodes well for next season.  #whatamess,1
2105,Any Hindu who tries to defend his religion is a Communal.  #Gharwapsi,1
2106,Meh...i don't think I'm a suit person.|~ Neil Caffrey||#TvQuotes|#WhiteCollar,0
2107,Cramming 200+ psych pages into my brain even though we learnt that cramming isn't effective ,1
2108,"I love dating shows ! My favourite is Strictly come dancing, so good when it works out for them ! ",1
2109," ""@BarakRavid: BREAKING: PM Netanyahu slams EU countries: ""The Europeans are hypocrites that learned nothing from the holocaust""""",1
2110,Cooper's been busy today  http://t.co/StCUsUTr0u,1
2111,Merry Christmas love Instagram http://t.co/CcfhdT73wH :face_with_tears_of_joy: #gifts  #spam,1
2112,I love when I write a tweet wrong. :smiling_face_with_smiling_eyes: ,1
2113,Thechicago firehouse restaurant goes up in flames.  #chicago #fire #cfd #workingpress #cbs #wbbm... http://t.co/H7VwVUry8P,1
2114,Nailed it  #yesimreadingthisbook #catsofinstagram #catstagram #ilovemycat #pawproject... http://t.co/Wg8DSZD06G,1
2115,We prefer to lose the derby vs #SuC and fight for Ligna trophy. ,1
2116,@talkhoops I got manually retweeted by Zach Harper. #internetcelebrity,0
2117,Thank you @EmmeRylan for live tweeting my morning ,1
2118,@MeraDharm @Swamy39 You do look a die hard fan of his ,1
2119,Happy stfx day! Lost my #Xring in '12. It was found 2 mo's later glistening on the 18th green of Lost Creek Golf Club. #xringmiracle ,1
2120,@CameronJohnso23 so pissed at 2K rn..,0
2121,@kimoen_peter  ___ I love that Song <3,0
2122,"@westendproducer @WhatsOnStage In a musical, the music department is quite unimportant.  #umitsaMUSICAL",1
2123,Love coming to school knowing I have tests all day ,1
2124,Long time no see #long#along#time#times#no#see#me#you#i#your#say#hi#hello#want#wanna#to#meet @... http://t.co/qqQCi3faXa,0
2125,"@avaskoog Caffeine free coffee? Yeah, I'll have that next time I have a slice of sugar-free cheesecake...  :P",1
2126,In desperate need of training partner(s) with the knowledge and insight of the infamous @StevePulcinella. Candidates apply within.,0
2127,*looks at blackboard*|*calls life alert*|Help my grades have fallen and they can't get up,0
2128,"I tweeted about how dangerous Glasgow is, and a Glaswegian party venue followed me. #win ",1
2129,because learning for the finals is fucking amazing. ,1
2130,@Tbose_BestT   People who are drinking and driving  now please,0
2131,@EnduroFergus No! I rarely drink at all. Got a stomach bug :-(,0
2132,Some guy chattin shit to me on the bus saying I look like snoop dogg #KMT #again,0
2133,".@allanhawco Finally had a chance to watch Doyle finale. Thanks for 6 great seasons. Yes, I cried at the end...",0
2134,People who lie to me really help with my trust issues  #twittereantaboutlife,1
2135,H3N2 = Hospital Hard on #badincentives #flu #healthcare #finance #SPS,0
2136,"I cared for 8 seconds, then I got distracted. :face_with_tears_of_joy: ",1
2137,"Explosions! Nicely done. Apparently, the Joker & I have a lot in common. That's...disconcerting. http://t.co/mRRqCWOAms #Batman #StarTrek",0
2138,Session at the local #1stPhoto #rektek #bmx #lookMamNoHands  #flying #fallingWithStyle http://t.co/TCx5cO9uPx,0
2139,Jesus. I am watching too much #TheNewsroom... Look at me getting all #SonyHack sermonising... ,1
2140,Nose is stuffed.Awesome. ,1
2141,@Suuzeeen Grabe! Affordable na Affordable ,1
2142,"@ajmaljami no, not negation. Sometimes, peace is achieved in a way that you accept to be content by a constant searing.",0
2143,Perty sunrise #fs100 timelapse of the mountain http://t.co/vy2BcAMSYA,0
2144,Well it's always a good time losing at the Bay... @lylestor11 @Lampi626 @bubbs11214,1
2145,I promote #EDM why would I add jazz? Some ppl will do anything 2b popular #SoObvious #WTF #AttentionWhore #keepitreal http://t.co/p3IVORI8k3,0
2146,"@jowrotethis wow, Rickman really looks a lot different with blond hair.",0
2147,"My grandma tells me she made raviolis to eat.. You know I yelled back ""fuck you I don't want no ravioli nigga!!!""",0
2148,"@LibyaLiberty @LinesnCircles you can't reason with someone with a bio as moronic as his. ""So should everyone else"" #SoDemocratic ",1
2149,So excited for a whole new episode RHOA love this show!!!!!,0
2150,#take#a#deep#breath#it's#just#a#bad#day#a#bad#life http://t.co/YmnLzTNkpy,0
2151,Munro's facial expression is my facial expression right now:face_with_tears_of_joy::face_with_tears_of_joy: #But #I'm  #giving #up #on... http://t.co/ZINla0rapI,0
2152,"@adamclanton,@LanceZierlein,wait..your followup to Ferguson/stereotyping talk is audio about a kid who wants to do ""hood-rat"" stuff? ",1
2153, to be an Ass but ohh Yeaa!!!! http://t.co/sf8jM2zpFD,0
2154,I'M NOT GONNA ASK YOU FOR FOLLOWING. Your own decision.,0
2155,@dep_fm I think that was the joke. ,1
2156,It could be a Jihadist ?Hello!! It is Jihadist's Radical Islamists! TERRORISTS!|#sydneysiege #Daesh,0
2157,@MericaMcFreedom @Salon Because Bill makes too much money making speeches now and he's so honest :) ,1
2158,Well today has just started off great. ,1
2159,Just a friendly reminder! #motto #advice #you #are  #defined #by #your #past http://t.co/Wmpp8Iy3gW,0
2160,Aren't you just loving the snow?  #Stockport  http://t.co/JhG0LxAun5,1
2161,go subscribe @BoutItMen on youtube https://t.co/w0lhyDAexl for good music,0
2162,When that bish defollows you  #disney #belle #MoreFollowersPlease http://t.co/i549jbbPLK,1
2163,@BBCScotWeather |Horrible day in Cambuslang!  very Christmasy http://t.co/Vpni2l2CJZ,0
2164,@Giants ooooo touching myself to ODB he is the greatest Giants player to ever play the game... Screw that the best player ever!! ,1
2165,SHAME ON JACKSONVILLE #JAGS AND #SHADKHAN. http://t.co/XyOZLexZnU -Do you think that #Police phobic #stooges l... http://t.co/B4yDmPoPmX,0
2166,At http://t.co/mjC7vaiyE0 -- The sun finally decided to play #beastside #tahiti  http://t.co/BiImkrtTn4,1
2167,@TBLightningFeed @RawCharge I sure hope ev1 vaccinations are up to date! #GoBolts @BoltsByTheBay @TBLightning @ThunderBugTBL,0
2168,So which beauty's can get me some followers then:speak-no-evil_monkey:,0
2169,Just booked me and my back a massage with @sharna_woodcock @back_physio hopefully stop it groaning over crimbo :thumbs_up_sign::father_christmas::wrapped_present::father_christmas:,0
2170,I can be mad at you for a matter of 15 min then I can't stand not talking to you.,0
2171,Always forget how good the F.E.A.R is by Ian Brown :headphone: #singingoutloud #TUNE,0
2172,@DEvanAltman was completely sensationalized. Inferring that Cubs weren't serious about winning until Wednesday is a joke.,0
2173,So excited for the Christmas party with the snobby side of my fammm ,1
2174,@billisFPS @BFBulletin ikr!! This is not a true Battlefield game! :/|.|.|.|.||,1
2175,"@LouisFarrakhan How do you propose to determine ""sides""? I have both black and white family members. #racewar  #LoveNotWar",1
2176,okay back to studying for math final,0
2177,"@Anajbbyy yesss! What makes it worse is when they look gorgeous and say ""I just got my face beat!"" Wtf?  #Contradiction",1
2178,Jack doesn't understand twitter. Thoughts?,0
2179,"[Alaska #HipHop] Flowtronics: What's This World Coming To (Rizzle P, Boone Pratt, Token R...: http://t.co/LHsCMXRXNv via> @BoonePratt",0
2180,@sammiecurtis_ oh man. You will have to get everyone singing ready for when I'm in :face_with_tears_of_joy:,0
2181,Happy holidays from me and my boy Carl #lrs #holiday #party :smirking_face::smiling_face_with_sunglasses::smiling_face_with_sunglasses::christmas_tree::christmas_tree: http://t.co/kzv9XGLWoz,0
2182,Thank you @angiegalifas for these amazing candles from the new series of @victoriassecret #atmosphere... http://t.co/JOhwVxVH0b,0
2183,Dissecting a rat first period is a great start to the day  :mouse:,1
2184,buzzing for school on monday.. ,1
2185,"@JamaicaVaper @Hifistud @OutFrontCNN @CNN This has been my point all along, that TC is proving to be #ecigs best advertiser to teens. ",1
2186,@Katerintree obvi because every Jesuit is a heretic  :information_desk_person:,1
2187,It's so much fun to drive a front wheel drive car in the snow ,1
2188,@AK_aka_Amazing Aah yes rajneesh saab lol controversial figure he was,0
2189,Nowadays you can be everything somebody ever wanted and still get played** mxm men  all,0
2190,Drinking an Imperial IPA (2014-) by @GreenFlashBeer - http://t.co/IlJkEldUk4 #photo,0
2191,Lunch today. #fakelobster #lifestyleoftherichandfamous  #worldofswede http://t.co/a2ix7q4emC,1
2192," ""@LabourEoin Few politicians get importance of Patient Dignity &  right to die http://t.co/adKIDKNpID""",1
2193,#ff By ideiasdebolosdocesedelicias. Such a different twist to the regular #frozen cakes :) We love this one! ... http://t.co/WSuhWFyhUC,1
2194,@torrentfreak We should monitor them... ,1
2195,@MistressBitchIn a Woman that puts a man in irons supports the irons!!! ,1
2196,Filmmaker and writer Nicole Franklin is on Twitter @Nicoleedits. Pls follow. #EConvo #Film #Director,0
